Codigo,Prateleira,Autor,Titulo,Cidade,Editora,Ano Publicação,Genero,Origem,Quantidade Volumes
,Lit. Inf. Juvenil,"Vilela, Fernando","Herois do Tsunami, Os",São Paulo,Brink Book,2011,Lit. Inf  Juvenil,Governo,1
,Ficção,"Wells, H.G.","Máquina do Tempo, A",Rio de Janeiro,Francisco Alves,1983,Ficção,Doacao,4
,Ficção,"Wells, H.G.","Máquina do Tempo, A",Rio de Janeiro,Objetiva,2010,Ficção,Doacao,1
,Ficção,"Westerfeld, Scott",Feios,Rio de Janeiro,Galera Record,2024,Ficção,Doacao,1
,Leitura Permanente,"Wilde, Oscar",Contos,Rio de Janeiro,Nova Fronteira,1994,Contos,Governo,7
,Leitura Permanente,"Yasbek, Mustafa","Bandeirantes, Os",São Paulo,Ática,2010,Lit. Inf  Juvenil,Governo,17
,Conto,,Quem conta um conto e outros contos,Rio de Janeiro,Sol,1990,Contos,Doacao,
1380,Contos,Marcos Rey,Bem-vindos ao Rio,São Paulo,Ática,1986,Ficção,,1
1669,Ficção,Marcos Rey,Dinheiro do Céu,São Paulo,Ática,1986,Ficção,,1
1194,Ficção,Ofélia e Narbal Fontes,"Gigante de Botas, O",São Paulo,Ática,1979,Ficção,,1
872,Ficção,Marçal Aquino,"Turma da Rua Quinze, A",São Paulo,Ática,1989,Ficção,,1
1218,Ficção,Silvia Cintra Franco,"Barreira do Inferno, Na",São Paulo,Ática,1990,Ficção,,1
398,Ficção,Ofélia e Narbal Fontes,Coração de Onça,São Paulo,Ática,1977,Ficção,,1
1174,Ficção,Massaud Moisés,Guia Prático de Redação,São Paulo,Cultrix,1974,Didático,Doacao,1
2284,Didático,Ivan Engler de Almeida,"Corujinha Curiosa, A",São Paulo,Brasil S/A,,Literatura,Governo,1
4024,Literatura,Ivan Engler de Almeida,Tesouro de Joãozinho,São Paulo,Brasil S/A,,Didático,,1
2267,Didático,M. C. Silva,"Ilha das Cobras, A",São Paulo,Brasil S/A,1985,Didático,,1
,Didático,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,1,,,,,
